"NR_CANDIDATO","SG_PARTIDO","GENERO","COR_RACA","Ano"
33343,"PMN","MASCULINO","BRANCA","2020"
20202,"PSC","MASCULINO","PARDA","2020"
18018,"REDE","MASCULINO","PARDA","2020"
27345,"DC","MASCULINO","PRETA","2020"
70070,"AVANTE","MASCULINO","PRETA","2020"
15111,"MDB","MASCULINO","PARDA","2020"
11123,"PP","MASCULINO","PRETA","2020"
51009,"PATRIOTA","MASCULINO","PARDA","2020"
14444,"PTB","MASCULINO","PARDA","2020"
20130,"PSC","MASCULINO","PRETA","2020"
23500,"CIDADANIA","MASCULINO","BRANCA","2020"
10107,"REPUBLICANOS","MASCULINO","PRETA","2020"
11444,"PP","MASCULINO","PARDA","2020"
19020,"PODE","MASCULINO","PRETA","2020"
15651,"MDB","MASCULINO","PARDA","2020"
55007,"PSD","MASCULINO","PRETA","2020"
14316,"PTB","MASCULINO","PARDA","2020"
55022,"PSD","MASCULINO","BRANCA","2020"
50400,"PSOL","MASCULINO","PRETA","2020"
12212,"PDT","MASCULINO","PRETA","2020"
90000,"PROS","MASCULINO","BRANCA","2020"
10300,"REPUBLICANOS","MASCULINO","PARDA","2020"
13977,"PT","MASCULINO","PRETA","2020"
51444,"PATRIOTA","MASCULINO","PRETA","2020"
25023,"DEM","MASCULINO","PARDA","2020"
25100,"DEM","MASCULINO","PARDA","2020"
13131,"PT","MASCULINO","PARDA","2020"
77070,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
14123,"PTB","MASCULINO","PARDA","2020"
14005,"PTB","MASCULINO","PRETA","2020"
77700,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
25026,"DEM","MASCULINO","PARDA","2020"
43007,"PV","MASCULINO","PARDA","2020"
10919,"REPUBLICANOS","MASCULINO","PARDA","2020"
65065,"PC do B","MASCULINO","PRETA","2020"
36233,"PTC","MASCULINO","PARDA","2020"
14988,"PTB","MASCULINO","PARDA","2020"
77021,"SOLIDARIEDADE","MASCULINO","PRETA","2020"
17617,"PSL","MASCULINO","NÃO INFORMADO","2020"
45121,"PSDB","MASCULINO","PRETA","2020"
90090,"PROS","MASCULINO","PARDA","2020"
18700,"REDE","MASCULINO","PARDA","2020"
43155,"PV","MASCULINO","PARDA","2020"
43777,"PV","MASCULINO","PARDA","2020"
65333,"PC do B","MASCULINO","PRETA","2020"
55622,"PSD","MASCULINO","PARDA","2020"
19444,"PODE","MASCULINO","PARDA","2020"
10700,"REPUBLICANOS","MASCULINO","PARDA","2020"
18190,"REDE","MASCULINO","PARDA","2020"
25999,"DEM","MASCULINO","BRANCA","2020"
18888,"REDE","MASCULINO","PARDA","2020"
18014,"REDE","MASCULINO","PARDA","2020"
45300,"PSDB","MASCULINO","PRETA","2020"
19114,"PODE","MASCULINO","PARDA","2020"
51006,"PATRIOTA","MASCULINO","PARDA","2020"
33322,"PMN","MASCULINO","PRETA","2020"
28025,"PRTB","MASCULINO","BRANCA","2020"
43300,"PV","MASCULINO","PARDA","2020"
13880,"PT","MASCULINO","PARDA","2020"
28456,"PRTB","MASCULINO","PARDA","2020"
70234,"AVANTE","MASCULINO","PARDA","2020"
10001,"REPUBLICANOS","MASCULINO","PARDA","2020"
33123,"PMN","MASCULINO","PARDA","2020"
90166,"PROS","MASCULINO","PRETA","2020"
19130,"PODE","MASCULINO","PRETA","2020"
10999,"REPUBLICANOS","MASCULINO","BRANCA","2020"
15345,"MDB","MASCULINO","PARDA","2020"
10333,"REPUBLICANOS","MASCULINO","PARDA","2020"
55050,"PSD","MASCULINO","PRETA","2020"
14025,"PTB","MASCULINO","PARDA","2020"
19557,"PODE","MASCULINO","PRETA","2020"
65007,"PC do B","MASCULINO","PARDA","2020"
36555,"PTC","MASCULINO","BRANCA","2020"
70333,"AVANTE","MASCULINO","PARDA","2020"
43451,"PV","MASCULINO","PARDA","2020"
77123,"SOLIDARIEDADE","MASCULINO","PRETA","2020"
43773,"PV","MASCULINO","PARDA","2020"
51500,"PATRIOTA","MASCULINO","PARDA","2020"
33800,"PMN","MASCULINO","PRETA","2020"
27039,"DC","MASCULINO","PARDA","2020"
40035,"PSB","MASCULINO","PARDA","2020"
25123,"DEM","MASCULINO","BRANCA","2020"
50222,"PSOL","MASCULINO","PRETA","2020"
22600,"PL","MASCULINO","PARDA","2020"
22005,"PL","MASCULINO","PRETA","2020"
22400,"PL","MASCULINO","PRETA","2020"
12019,"PDT","MASCULINO","PRETA","2020"
27177,"DC","MASCULINO","PARDA","2020"
65501,"PC do B","MASCULINO","PRETA","2020"
13015,"PT","MASCULINO","PARDA","2020"
30333,"NOVO","MASCULINO","BRANCA","2020"
15015,"MDB","MASCULINO","PARDA","2020"
36012,"PTC","MASCULINO","PRETA","2020"
19400,"PODE","MASCULINO","BRANCA","2020"
40500,"PSB","MASCULINO","PRETA","2020"
14522,"PTB","MASCULINO","BRANCA","2020"
15432,"MDB","MASCULINO","PARDA","2020"
20456,"PSC","MASCULINO","PRETA","2020"
30111,"NOVO","MASCULINO","PARDA","2020"
10444,"REPUBLICANOS","MASCULINO","PRETA","2020"
19789,"PODE","MASCULINO","PARDA","2020"
12605,"PDT","MASCULINO","PARDA","2020"
77077,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
36222,"PTC","MASCULINO","PARDA","2020"
11511,"PP","MASCULINO","PRETA","2020"
12110,"PDT","MASCULINO","PRETA","2020"
36090,"PTC","MASCULINO","PARDA","2020"
10123,"REPUBLICANOS","MASCULINO","BRANCA","2020"
13113,"PT","MASCULINO","PRETA","2020"
23200,"CIDADANIA","MASCULINO","PARDA","2020"
22017,"PL","MASCULINO","PRETA","2020"
55775,"PSD","MASCULINO","PARDA","2020"
17071,"PSL","MASCULINO","NÃO INFORMADO","2020"
30555,"NOVO","MASCULINO","BRANCA","2020"
11711,"PP","MASCULINO","BRANCA","2020"
10144,"REPUBLICANOS","MASCULINO","PARDA","2020"
12100,"PDT","MASCULINO","PRETA","2020"
55321,"PSD","MASCULINO","PRETA","2020"
45667,"PSDB","MASCULINO","PRETA","2020"
70270,"AVANTE","MASCULINO","PARDA","2020"
25888,"DEM","MASCULINO","PARDA","2020"
70322,"AVANTE","MASCULINO","PARDA","2020"
11100,"PP","MASCULINO","PARDA","2020"
40234,"PSB","MASCULINO","PRETA","2020"
12333,"PDT","MASCULINO","PARDA","2020"
18202,"REDE","MASCULINO","PRETA","2020"
15220,"MDB","MASCULINO","PARDA","2020"
45454,"PSDB","MASCULINO","BRANCA","2020"
11111,"PP","MASCULINO","PRETA","2020"
43051,"PV","MASCULINO","PRETA","2020"
19221,"PODE","MASCULINO","INDÍGENA","2020"
43010,"PV","MASCULINO","PARDA","2020"
13500,"PT","MASCULINO","PARDA","2020"
77050,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
15678,"MDB","MASCULINO","PRETA","2020"
55115,"PSD","MASCULINO","PRETA","2020"
45357,"PSDB","MASCULINO","PRETA","2020"
65444,"PC do B","MASCULINO","BRANCA","2020"
15655,"MDB","MASCULINO","PRETA","2020"
65666,"PC do B","MASCULINO","PRETA","2020"
90012,"PROS","MASCULINO","BRANCA","2020"
77027,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
50250,"PSOL","MASCULINO","PRETA","2020"
77000,"SOLIDARIEDADE","MASCULINO","BRANCA","2020"
33332,"PMN","MASCULINO","PRETA","2020"
20040,"PSC","MASCULINO","PARDA","2020"
10100,"REPUBLICANOS","MASCULINO","PARDA","2020"
90844,"PROS","MASCULINO","PARDA","2020"
13020,"PT","MASCULINO","BRANCA","2020"
23777,"CIDADANIA","MASCULINO","PARDA","2020"
25465,"DEM","MASCULINO","PRETA","2020"
19190,"PODE","MASCULINO","PARDA","2020"
50099,"PSOL","MASCULINO","PRETA","2020"
90456,"PROS","MASCULINO","PARDA","2020"
40674,"PSB","MASCULINO","PARDA","2020"
50000,"PSOL","MASCULINO","PRETA","2020"
22123,"PL","MASCULINO","BRANCA","2020"
10201,"REPUBLICANOS","MASCULINO","PRETA","2020"
17088,"PSL","MASCULINO","PRETA","2020"
65982,"PC do B","MASCULINO","PRETA","2020"
17025,"PSL","MASCULINO","BRANCA","2020"
43123,"PV","MASCULINO","PRETA","2020"
14777,"PTB","MASCULINO","PRETA","2020"
55444,"PSD","MASCULINO","PRETA","2020"
17444,"PSL","MASCULINO","NÃO INFORMADO","2020"
14010,"PTB","MASCULINO","PARDA","2020"
77007,"SOLIDARIEDADE","MASCULINO","BRANCA","2020"
12612,"PDT","MASCULINO","PRETA","2020"
17101,"PSL","MASCULINO","NÃO INFORMADO","2020"
25083,"DEM","MASCULINO","PRETA","2020"
36125,"PTC","MASCULINO","PRETA","2020"
17666,"PSL","MASCULINO","NÃO INFORMADO","2020"
45126,"PSDB","MASCULINO","PRETA","2020"
12444,"PDT","MASCULINO","PARDA","2020"
14006,"PTB","MASCULINO","PRETA","2020"
12555,"PDT","MASCULINO","PARDA","2020"
11678,"PP","MASCULINO","PRETA","2020"
10020,"REPUBLICANOS","MASCULINO","PARDA","2020"
14600,"PTB","MASCULINO","PRETA","2020"
14234,"PTB","MASCULINO","PARDA","2020"
19150,"PODE","MASCULINO","PRETA","2020"
10789,"REPUBLICANOS","MASCULINO","PRETA","2020"
70071,"AVANTE","MASCULINO","PRETA","2020"
43077,"PV","MASCULINO","PRETA","2020"
36092,"PTC","MASCULINO","PARDA","2020"
27138,"DC","MASCULINO","PARDA","2020"
43444,"PV","MASCULINO","PARDA","2020"
45069,"PSDB","MASCULINO","PRETA","2020"
19333,"PODE","MASCULINO","PRETA","2020"
43006,"PV","MASCULINO","PRETA","2020"
51900,"PATRIOTA","MASCULINO","BRANCA","2020"
45602,"PSDB","MASCULINO","BRANCA","2020"
50200,"PSOL","MASCULINO","PRETA","2020"
20030,"PSC","MASCULINO","PRETA","2020"
40000,"PSB","MASCULINO","PARDA","2020"
55533,"PSD","MASCULINO","BRANCA","2020"
14717,"PTB","MASCULINO","PARDA","2020"
77777,"SOLIDARIEDADE","MASCULINO","PRETA","2020"
90743,"PROS","MASCULINO","PARDA","2020"
33014,"PMN","MASCULINO","NÃO INFORMADO","2020"
22707,"PL","MASCULINO","BRANCA","2020"
33021,"PMN","MASCULINO","PARDA","2020"
15090,"MDB","MASCULINO","PRETA","2020"
45400,"PSDB","MASCULINO","BRANCA","2020"
51999,"PATRIOTA","MASCULINO","BRANCA","2020"
15074,"MDB","MASCULINO","PRETA","2020"
43047,"PV","MASCULINO","BRANCA","2020"
33311,"PMN","MASCULINO","PARDA","2020"
18198,"REDE","MASCULINO","PARDA","2020"
65223,"PC do B","MASCULINO","PRETA","2020"
28333,"PRTB","MASCULINO","BRANCA","2020"
17011,"PSL","MASCULINO","PARDA","2020"
45007,"PSDB","MASCULINO","PARDA","2020"
36330,"PTC","MASCULINO","PARDA","2020"
55635,"PSD","MASCULINO","BRANCA","2020"
70111,"AVANTE","MASCULINO","PARDA","2020"
65010,"PC do B","MASCULINO","PARDA","2020"
45555,"PSDB","MASCULINO","PRETA","2020"
10122,"REPUBLICANOS","MASCULINO","PARDA","2020"
14091,"PTB","MASCULINO","PARDA","2020"
22322,"PL","MASCULINO","PARDA","2020"
70300,"AVANTE","MASCULINO","PRETA","2020"
22122,"PL","MASCULINO","PARDA","2020"
17990,"PSL","MASCULINO","PRETA","2020"
65959,"PC do B","MASCULINO","PRETA","2020"
51115,"PATRIOTA","MASCULINO","BRANCA","2020"
51014,"PATRIOTA","MASCULINO","PRETA","2020"
14001,"PTB","MASCULINO","PARDA","2020"
40999,"PSB","MASCULINO","BRANCA","2020"
50100,"PSOL","MASCULINO","BRANCA","2020"
43150,"PV","MASCULINO","PARDA","2020"
43001,"PV","MASCULINO","PARDA","2020"
25650,"DEM","MASCULINO","BRANCA","2020"
43133,"PV","MASCULINO","PRETA","2020"
10052,"REPUBLICANOS","MASCULINO","PRETA","2020"
28777,"PRTB","MASCULINO","PRETA","2020"
50650,"PSOL","MASCULINO","PRETA","2020"
23523,"CIDADANIA","MASCULINO","PRETA","2020"
80123,"UP","MASCULINO","PRETA","2020"
15773,"MDB","MASCULINO","PARDA","2020"
15300,"MDB","MASCULINO","BRANCA","2020"
23256,"CIDADANIA","MASCULINO","PARDA","2020"
13007,"PT","MASCULINO","PARDA","2020"
43899,"PV","MASCULINO","PARDA","2020"
22007,"PL","MASCULINO","PARDA","2020"
36076,"PTC","MASCULINO","PRETA","2020"
19019,"PODE","MASCULINO","PRETA","2020"
12234,"PDT","MASCULINO","PRETA","2020"
65000,"PC do B","MASCULINO","PARDA","2020"
22318,"PL","MASCULINO","PARDA","2020"
15666,"MDB","MASCULINO","PRETA","2020"
13132,"PT","MASCULINO","BRANCA","2020"
20222,"PSC","MASCULINO","PRETA","2020"
22700,"PL","MASCULINO","BRANCA","2020"
43000,"PV","MASCULINO","PRETA","2020"
23018,"CIDADANIA","MASCULINO","PRETA","2020"
15023,"MDB","MASCULINO","PARDA","2020"
27700,"DC","MASCULINO","PARDA","2020"
12467,"PDT","MASCULINO","BRANCA","2020"
25098,"DEM","MASCULINO","PARDA","2020"
77779,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
13222,"PT","MASCULINO","PRETA","2020"
14125,"PTB","MASCULINO","PRETA","2020"
11033,"PP","MASCULINO","BRANCA","2020"
18010,"REDE","MASCULINO","BRANCA","2020"
13555,"PT","MASCULINO","PRETA","2020"
33777,"PMN","MASCULINO","PARDA","2020"
30700,"NOVO","MASCULINO","BRANCA","2020"
30369,"NOVO","MASCULINO","BRANCA","2020"
77900,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
17107,"PSL","MASCULINO","NÃO INFORMADO","2020"
90135,"PROS","MASCULINO","BRANCA","2020"
17255,"PSL","MASCULINO","NÃO INFORMADO","2020"
70120,"AVANTE","MASCULINO","PARDA","2020"
18027,"REDE","MASCULINO","PARDA","2020"
45613,"PSDB","MASCULINO","BRANCA","2020"
11120,"PP","MASCULINO","PARDA","2020"
90569,"PROS","MASCULINO","BRANCA","2020"
77999,"SOLIDARIEDADE","MASCULINO","PRETA","2020"
27380,"DC","MASCULINO","BRANCA","2020"
27077,"DC","MASCULINO","PARDA","2020"
77111,"SOLIDARIEDADE","MASCULINO","PRETA","2020"
65678,"PC do B","MASCULINO","PRETA","2020"
28088,"PRTB","MASCULINO","PRETA","2020"
30217,"NOVO","MASCULINO","INDÍGENA","2020"
50500,"PSOL","MASCULINO","BRANCA","2020"
43124,"PV","MASCULINO","PARDA","2020"
13688,"PT","MASCULINO","PRETA","2020"
18222,"REDE","MASCULINO","PARDA","2020"
14344,"PTB","MASCULINO","PARDA","2020"
50110,"PSOL","MASCULINO","PRETA","2020"
51000,"PATRIOTA","MASCULINO","PRETA","2020"
70510,"AVANTE","MASCULINO","PRETA","2020"
18040,"REDE","MASCULINO","PRETA","2020"
10600,"REPUBLICANOS","MASCULINO","PARDA","2020"
11811,"PP","MASCULINO","PARDA","2020"
28081,"PRTB","MASCULINO","BRANCA","2020"
90078,"PROS","MASCULINO","PARDA","2020"
25125,"DEM","MASCULINO","PRETA","2020"
51010,"PATRIOTA","MASCULINO","BRANCA","2020"
51012,"PATRIOTA","MASCULINO","PARDA","2020"
51772,"PATRIOTA","MASCULINO","BRANCA","2020"
22077,"PL","MASCULINO","PARDA","2020"
50127,"PSOL","MASCULINO","PARDA","2020"
70140,"AVANTE","MASCULINO","PRETA","2020"
43113,"PV","MASCULINO","PARDA","2020"
77127,"SOLIDARIEDADE","MASCULINO","PRETA","2020"
40051,"PSB","MASCULINO","PRETA","2020"
15715,"MDB","MASCULINO","PRETA","2020"
51888,"PATRIOTA","MASCULINO","PARDA","2020"
20001,"PSC","MASCULINO","PARDA","2020"
70888,"AVANTE","MASCULINO","PRETA","2020"
36123,"PTC","MASCULINO","PARDA","2020"
27028,"DC","MASCULINO","PARDA","2020"
65023,"PC do B","MASCULINO","PARDA","2020"
65321,"PC do B","MASCULINO","PRETA","2020"
14300,"PTB","MASCULINO","PRETA","2020"
70999,"AVANTE","MASCULINO","PRETA","2020"
45556,"PSDB","MASCULINO","PARDA","2020"
55250,"PSD","MASCULINO","BRANCA","2020"
36014,"PTC","MASCULINO","PARDA","2020"
15088,"MDB","MASCULINO","PRETA","2020"
55111,"PSD","MASCULINO","PRETA","2020"
12134,"PDT","MASCULINO","PRETA","2020"
10173,"REPUBLICANOS","MASCULINO","PARDA","2020"
50123,"PSOL","MASCULINO","BRANCA","2020"
12300,"PDT","MASCULINO","PARDA","2020"
43222,"PV","MASCULINO","PARDA","2020"
12120,"PDT","MASCULINO","BRANCA","2020"
23020,"CIDADANIA","MASCULINO","PARDA","2020"
12012,"PDT","MASCULINO","PRETA","2020"
33222,"PMN","MASCULINO","NÃO INFORMADO","2020"
77365,"SOLIDARIEDADE","MASCULINO","PRETA","2020"
11212,"PP","MASCULINO","PARDA","2020"
27220,"DC","MASCULINO","PARDA","2020"
77259,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
13110,"PT","MASCULINO","PARDA","2020"
43100,"PV","MASCULINO","PRETA","2020"
14038,"PTB","MASCULINO","PARDA","2020"
33677,"PMN","MASCULINO","PARDA","2020"
51222,"PATRIOTA","MASCULINO","BRANCA","2020"
20321,"PSC","MASCULINO","PARDA","2020"
77025,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
55144,"PSD","MASCULINO","PRETA","2020"
45456,"PSDB","MASCULINO","BRANCA","2020"
13070,"PT","MASCULINO","BRANCA","2020"
65456,"PC do B","MASCULINO","INDÍGENA","2020"
25725,"DEM","MASCULINO","BRANCA","2020"
14456,"PTB","MASCULINO","BRANCA","2020"
70600,"AVANTE","MASCULINO","PARDA","2020"
33197,"PMN","MASCULINO","PARDA","2020"
90019,"PROS","MASCULINO","PRETA","2020"
22100,"PL","MASCULINO","PARDA","2020"
12570,"PDT","MASCULINO","PARDA","2020"
65557,"PC do B","MASCULINO","PRETA","2020"
18155,"REDE","MASCULINO","PARDA","2020"
33700,"PMN","MASCULINO","PARDA","2020"
65076,"PC do B","MASCULINO","PARDA","2020"
28028,"PRTB","MASCULINO","PARDA","2020"
43011,"PV","MASCULINO","PARDA","2020"
25111,"DEM","MASCULINO","PARDA","2020"
23240,"CIDADANIA","MASCULINO","PARDA","2020"
20125,"PSC","MASCULINO","BRANCA","2020"
18528,"REDE","MASCULINO","PRETA","2020"
17200,"PSL","MASCULINO","NÃO INFORMADO","2020"
17070,"PSL","MASCULINO","BRANCA","2020"
43533,"PV","MASCULINO","PRETA","2020"
70789,"AVANTE","MASCULINO","PRETA","2020"
22678,"PL","MASCULINO","BRANCA","2020"
33324,"PMN","MASCULINO","NÃO INFORMADO","2020"
77555,"SOLIDARIEDADE","MASCULINO","PRETA","2020"
20120,"PSC","MASCULINO","PARDA","2020"
27000,"DC","MASCULINO","PRETA","2020"
10133,"REPUBLICANOS","MASCULINO","PRETA","2020"
65001,"PC do B","MASCULINO","PARDA","2020"
51555,"PATRIOTA","MASCULINO","PARDA","2020"
10150,"REPUBLICANOS","MASCULINO","PARDA","2020"
43043,"PV","MASCULINO","BRANCA","2020"
17008,"PSL","MASCULINO","NÃO INFORMADO","2020"
36024,"PTC","MASCULINO","PRETA","2020"
15550,"MDB","MASCULINO","PARDA","2020"
22475,"PL","MASCULINO","PARDA","2020"
18008,"REDE","MASCULINO","PARDA","2020"
43033,"PV","MASCULINO","PARDA","2020"
10006,"REPUBLICANOS","MASCULINO","PRETA","2020"
45135,"PSDB","MASCULINO","PRETA","2020"
22011,"PL","MASCULINO","PRETA","2020"
23000,"CIDADANIA","MASCULINO","PRETA","2020"
51051,"PATRIOTA","MASCULINO","PARDA","2020"
50005,"PSOL","MASCULINO","PRETA","2020"
27333,"DC","MASCULINO","PRETA","2020"
27127,"DC","MASCULINO","PRETA","2020"
27556,"DC","MASCULINO","PARDA","2020"
20601,"PSC","MASCULINO","PARDA","2020"
11616,"PP","MASCULINO","PRETA","2020"
12401,"PDT","MASCULINO","PRETA","2020"
30000,"NOVO","MASCULINO","PARDA","2020"
30059,"NOVO","MASCULINO","BRANCA","2020"
22622,"PL","MASCULINO","PARDA","2020"
33255,"PMN","MASCULINO","PARDA","2020"
11218,"PP","MASCULINO","PARDA","2020"
25557,"DEM","MASCULINO","PARDA","2020"
18201,"REDE","MASCULINO","PARDA","2020"
55200,"PSD","MASCULINO","BRANCA","2020"
40244,"PSB","MASCULINO","PRETA","2020"
77055,"SOLIDARIEDADE","MASCULINO","PARDA","2020"
51324,"PATRIOTA","MASCULINO","PARDA","2020"
55777,"PSD","MASCULINO","PRETA","2020"
70012,"AVANTE","MASCULINO","PARDA","2020"
55055,"PSD","MASCULINO","PRETA","2020"
25192,"DEM","MASCULINO","PARDA","2020"
19321,"PODE","MASCULINO","BRANCA","2020"
20900,"PSC","MASCULINO","PRETA","2020"
22222,"PL","MASCULINO","PRETA","2020"
45223,"PSDB","MASCULINO","PARDA","2020"
65655,"PC do B","MASCULINO","PRETA","2020"
17126,"PSL","MASCULINO","NÃO INFORMADO","2020"
40777,"PSB","MASCULINO","PARDA","2020"
14714,"PTB","MASCULINO","PARDA","2020"
17600,"PSL","MASCULINO","NÃO INFORMADO","2020"
12340,"PDT","MASCULINO","PARDA","2020"
13100,"PT","MASCULINO","PRETA","2020"
18444,"REDE","MASCULINO","PRETA","2020"
25200,"DEM","MASCULINO","PARDA","2020"
65005,"PC do B","MASCULINO","PRETA","2020"
27013,"DC","MASCULINO","BRANCA","2020"
18588,"REDE","MASCULINO","PRETA","2020"
22999,"PL","MASCULINO","PRETA","2020"
55086,"PSD","MASCULINO","PRETA","2020"
40155,"PSB","MASCULINO","PRETA","2020"
28280,"PRTB","MASCULINO","PRETA","2020"
70077,"AVANTE","MASCULINO","PARDA","2020"
23002,"CIDADANIA","MASCULINO","PARDA","2020"
11012,"PP","MASCULINO","PARDA","2020"
18077,"REDE","MASCULINO","BRANCA","2020"
18022,"REDE","MASCULINO","PARDA","2020"
27100,"DC","MASCULINO","PRETA","2020"
22202,"PL","MASCULINO","BRANCA","2020"
12500,"PDT","MASCULINO","PARDA","2020"
12699,"PDT","MASCULINO","PARDA","2020"
90500,"PROS","MASCULINO","BRANCA","2020"
51017,"PATRIOTA","MASCULINO","PARDA","2020"
22444,"PL","MASCULINO","PARDA","2020"
11333,"PP","MASCULINO","PARDA","2020"
20888,"PSC","MASCULINO","PRETA","2020"
25800,"DEM","MASCULINO","PARDA","2020"
45122,"PSDB","MASCULINO","BRANCA","2020"
25048,"DEM","MASCULINO","PRETA","2020"
51223,"PATRIOTA","MASCULINO","PRETA","2020"
50050,"PSOL","MASCULINO","PRETA","2020"
10145,"REPUBLICANOS","MASCULINO","PARDA","2020"
51600,"PATRIOTA","MASCULINO","PARDA","2020"
51102,"PATRIOTA","MASCULINO","PRETA","2020"
20026,"PSC","MASCULINO","PRETA","2020"
14789,"PTB","MASCULINO","PARDA","2020"
51456,"PATRIOTA","MASCULINO","PRETA","2020"
19234,"PODE","MASCULINO","PARDA","2020"
45222,"PSDB","MASCULINO","PRETA","2020"
90007,"PROS","MASCULINO","PARDA","2020"
55162,"PSD","MASCULINO","PRETA","2020"
15610,"MDB","MASCULINO","PARDA","2020"
55033,"PSD","MASCULINO","PRETA","2020"
13700,"PT","MASCULINO","PARDA","2020"
20777,"PSC","MASCULINO","PRETA","2020"
27153,"DC","MASCULINO","PARDA","2020"
45432,"PSDB","MASCULINO","PRETA","2020"
70024,"AVANTE","MASCULINO","PRETA","2020"
12222,"PDT","MASCULINO","PARDA","2020"
12245,"PDT","MASCULINO","PARDA","2020"
13130,"PT","MASCULINO","PRETA","2020"
12369,"PDT","MASCULINO","PRETA","2020"
12345,"PDT","MASCULINO","PRETA","2020"
55012,"PSD","MASCULINO","PRETA","2020"
18111,"REDE","MASCULINO","PRETA","2020"
17023,"PSL","MASCULINO","BRANCA","2020"
23555,"CIDADANIA","MASCULINO","PARDA","2020"
43437,"PV","MASCULINO","PRETA","2020"
90174,"PROS","MASCULINO","PARDA","2020"
18619,"REDE","MASCULINO","PARDA","2020"
20038,"PSC","MASCULINO","PARDA","2020"
43333,"PV","MASCULINO","PARDA","2020"
14200,"PTB","MASCULINO","PRETA","2020"
90600,"PROS","MASCULINO","BRANCA","2020"
51700,"PATRIOTA","MASCULINO","PARDA","2020"
77333,"SOLIDARIEDADE","MASCULINO","BRANCA","2020"
90100,"PROS","MASCULINO","PRETA","2020"
13900,"PT","MASCULINO","PRETA","2020"
33669,"PMN","MASCULINO","BRANCA","2020"
70900,"AVANTE","MASCULINO","PRETA","2020"
18531,"REDE","MASCULINO","AMARELA","2020"
20100,"PSC","MASCULINO","PARDA","2020"
28123,"PRTB","MASCULINO","BRANCA","2020"
70180,"AVANTE","MASCULINO","PRETA","2020"
22190,"PL","MASCULINO","PRETA","2020"
70455,"AVANTE","MASCULINO","PARDA","2020"
18100,"REDE","MASCULINO","BRANCA","2020"
50700,"PSOL","MASCULINO","PRETA","2020"
45045,"PSDB","MASCULINO","PRETA","2020"
55555,"PSD","MASCULINO","BRANCA","2020"
33033,"PMN","MASCULINO","PARDA","2020"
23678,"CIDADANIA","MASCULINO","PRETA","2020"
22004,"PL","MASCULINO","BRANCA","2020"
20363,"PSC","MASCULINO","PARDA","2020"
17156,"PSL","MASCULINO","PARDA","2020"
10546,"REPUBLICANOS","MASCULINO","PRETA","2020"
20020,"PSC","MASCULINO","PARDA","2020"
65100,"PC do B","MASCULINO","BRANCA","2020"
90800,"PROS","MASCULINO","PRETA","2020"
50900,"PSOL","MASCULINO","PARDA","2020"
20127,"PSC","MASCULINO","PARDA","2020"
33399,"PMN","MASCULINO","PRETA","2020"
19000,"PODE","MASCULINO","PARDA","2020"
50033,"PSOL","MASCULINO","PRETA","2020"
55015,"PSD","MASCULINO","PRETA","2020"
12460,"PDT","MASCULINO","PARDA","2020"
10200,"REPUBLICANOS","MASCULINO","PARDA","2020"
25150,"DEM","MASCULINO","BRANCA","2020"
36100,"PTC","MASCULINO","PRETA","2020"
15123,"MDB","MASCULINO","PARDA","2020"
25000,"DEM","MASCULINO","PRETA","2020"
50007,"PSOL","MASCULINO","PARDA","2020"
65190,"PC do B","MASCULINO","PRETA","2020"
55150,"PSD","MASCULINO","BRANCA","2020"
40134,"PSB","MASCULINO","PARDA","2020"
33003,"PMN","MASCULINO","PARDA","2020"
20007,"PSC","MASCULINO","PRETA","2020"
27190,"DC","MASCULINO","PRETA","2020"
27124,"DC","MASCULINO","PRETA","2020"
25333,"DEM","MASCULINO","PARDA","2020"
51777,"PATRIOTA","MASCULINO","BRANCA","2020"
10007,"REPUBLICANOS","MASCULINO","PRETA","2020"
25222,"DEM","MASCULINO","BRANCA","2020"
10788,"REPUBLICANOS","MASCULINO","PARDA","2020"
70706,"AVANTE","MASCULINO","PRETA","2020"
10900,"REPUBLICANOS","MASCULINO","PRETA","2020"
23023,"CIDADANIA","MASCULINO","PARDA","2020"
15999,"MDB","MASCULINO","PRETA","2020"
19080,"PODE","MASCULINO","PRETA","2020"
22033,"PL","MASCULINO","PRETA","2020"
55010,"PSD","MASCULINO","PRETA","2020"
65119,"PC do B","MASCULINO","PARDA","2020"
33337,"PMN","MASCULINO","NÃO INFORMADO","2020"
11030,"PP","MASCULINO","PARDA","2020"
25678,"DEM","MASCULINO","PRETA","2020"
11001,"PP","MASCULINO","PARDA","2020"
12469,"PDT","MASCULINO","BRANCA","2020"
55345,"PSD","MASCULINO","BRANCA","2020"
19200,"PODE","MASCULINO","PARDA","2020"
40444,"PSB","MASCULINO","BRANCA","2020"
15614,"MDB","MASCULINO","PARDA","2020"
20191,"PSC","MASCULINO","PARDA","2020"
55369,"PSD","MASCULINO","BRANCA","2020"
90011,"PROS","MASCULINO","PARDA","2020"
